RefId,IsBadBuy
73251,0.0570146015516
73252,0.0804643266856
73253,0.0368354273809
73254,0.0981691751922
73255,0.0453039388519
73256,0.0539160511953
73257,0.0822866706506
73258,0.174842373242
73259,0.0725930441297
73260,0.0969859301903
73261,0.587397483445
73262,0.200258565763
73263,0.0763334344593
73264,0.127300794329
73265,0.0896332497562
73266,0.0429469638313
73267,0.0242854930931
73268,0.0509520822407
73269,0.0420973229268
73270,0.0834470444021
73271,-0.0129258832584
73272,0.587562003226
73273,0.101526697692
73274,0.0785303617985
73275,0.587316748852
73276,0.0657591609942
73277,0.0177693331224
73278,0.0400075802321
73279,0.0853592939698
73280,0.0562139833864
73281,0.0428484883768
73282,0.234154859037
73283,0.0543249404782
73284,0.169335847327
73285,0.141325691794
73286,0.587534273043
73287,0.157768008376
73288,0.0736987138874
73289,0.0637092942965
73290,0.0791767353041
73291,0.199448769038
73292,0.0424811769422
73293,0.0822900931094
73294,0.116198650443
73295,0.587557461533
73296,0.114991831755
73297,0.176108701065
73298,0.0687767554785
73299,0.159061730654
73300,0.0570045826146
73301,0.0529953634452
73302,0.0741296281707
73303,0.103680618018
73304,0.0360244785188
73305,0.587406467509
73306,0.587608755872
73307,0.0376436699346
73308,0.0840712429033
73309,0.10062415331
73310,0.183418477516
73311,0.121240002808
73312,0.308868183861
73313,0.102260661931
73314,0.10902555707
73315,0.128465932541
73316,0.587663044388
73317,0.0526204507236
73318,0.135206717442
73319,0.0954382848085
73320,0.0811956938822
73321,0.0615221950776
73322,0.0655973007174
73323,0.0638866574926
73324,0.587412126806
73325,0.587516412648
73326,0.587284886279
73327,0.0697823646341
73328,0.0420086394593
73329,0.0923583361723
73330,0.068907891438
73331,0.0767056157274
73332,0.0735029697103
73333,0.196727649321
73334,0.147857634043
73335,0.0756228494659
73336,0.226370873816
73337,0.107497615149
73338,0.0741766544888
73339,0.587610624745
73340,0.587573237377
73341,0.169356026866
73342,0.275681867111
73343,0.0599202526166
73344,0.0570770826144
73345,0.115581742142
73346,0.0721159599232
73347,0.082899386053
73348,0.191785993627
73349,0.587655907273
73350,0.0515437160877
73351,0.130752298818
73352,0.0613390670301
73353,0.587456096277
73354,0.0851679525129
73355,0.139807666451
73356,0.0850568305412
73357,0.0980361595399
73358,0.104798872911
73359,0.0267502608172
73360,0.174231885155
73361,0.0865473505074
73362,0.0466576298411
73363,0.0648628376705
73364,0.0869003197825
73365,0.0632899551838
73366,0.0719313357852
73367,0.0555645681273
73368,0.201831615413
73369,0.0375599239504
73370,0.0430322358359
73371,0.050421542425
73372,0.0374762209544
73373,0.092651322765
73374,0.587202899861
73375,0.108845554384
73376,0.198353912635
73377,0.147873225076
73378,0.0678877011538
73379,0.0403973190832
73380,0.0534059324755
73381,0.107544560923
73382,0.0811160345772
73383,0.136931053255
73384,0.139296112974
73385,0.0616801610705
73386,0.0796676630807
73387,0.0251236192498
73388,0.0868881928964
73389,0.102625336545
73390,0.108974091803
73391,0.0662019859102
73392,0.224244256345
73393,0.0672409244505
73394,0.185163383037
73395,0.0732500225917
73396,0.184290567078
73397,0.0782520699156
73398,0.0608569903838
73399,0.106266663242
73400,0.282269710483
73401,0.0654471439963
73402,0.186126117459
73403,0.125769904177
73404,0.193198122032
73405,0.261714050745
73406,0.0356518707711
73407,0.587568639533
73408,0.059611896478
73409,0.098173175564
73410,0.104241971953
73411,0.0522667009772
73412,0.105667600874
73413,0.0738996294374
73414,0.587342838914
73415,0.0370964808163
73416,0.0701511790922
73417,0.587676320079
73418,0.587554033938
73419,0.587667136397
73420,0.036863444965
73421,0.126777474723
73422,0.587643993444
73423,0.0955871837237
73424,0.587642675169
73425,0.150580125528
73426,0.0813097701403
73427,0.0271796421196
73428,0.0282297707984
73429,0.0989559880173
73430,0.0484181497313
73431,0.166357389544
73432,0.0230644680507
73433,0.0728182396889
73434,0.114415507421
73435,0.0818710357116
73436,0.0718726689144
73437,0.0770362199033
73438,0.0259351492928
73439,0.0126744568805
73440,0.587433058071
73441,0.189402459677
73442,0.0874330495675
73443,0.0922085493175
73444,0.0532578795807
73445,0.138456431191
73446,0.129498931546
73447,0.111726419085
73448,0.0760432741138
73449,0.0544806261878
73450,0.0902516700585
73451,0.105552374647
73452,0.0826672062751
73453,0.0619667597191
73454,0.119833244804
73455,0.0548769013786
73456,0.132007964305
73457,0.11107690196
73458,0.587482436294
73459,0.10453571119
73460,0.30386017087
73461,0.587559163411
73462,0.152212676845
73463,0.0824705350531
73464,0.240335052957
73465,0.0667871589557
73466,0.151068391269
73467,0.587581929784
73468,0.07722865831
73469,0.105926410855
73470,0.130808247787
73471,0.115139762355
73472,0.167938859161
73473,0.0657739943887
73474,0.106177935444
73475,0.0565606244429
73476,0.0980337726836
73477,0.587451049584
73478,0.0789285753474
73479,0.109719927839
73480,0.587610197176
73481,0.0846576633191
73482,0.0856045211825
73483,0.116795429218
73484,0.0241357095072
73485,0.0594415332354
73486,0.587587469856
73487,0.0276000826883
73488,0.0539068570762
73489,0.0387803694491
73490,0.0594985724105
73491,0.587600049644
73492,0.0566169022637
73493,0.587384670738
73494,0.0912909295936
73495,0.0652298879747
73496,0.102107934319
73497,0.110006635215
73498,0.587621360491
73499,0.0611757293372
73500,0.103793586181
73501,0.126105808665
73502,0.086021578677
73503,0.118649769916
73504,0.0909123476582
73505,0.075235998932
73506,0.0763201711624
73507,0.587609501369
73508,0.0328661329155
73509,0.2441281472
73510,0.186064476504
73511,0.0585958154442
73512,0.123114860056
73513,0.050001796661
73514,0.0632731267077
73515,0.0834015373348
73516,0.0262309517554
73517,0.0663057736677
73518,0.1949664338
73519,0.0755545702774
73520,0.587539430486
73521,0.237853626292
73522,0.137694150929
73523,0.0526797870634
73524,0.587651256039
73525,0.0894302590377
73526,0.0964761015313
73527,0.0680378159397
73528,0.125237285934
73529,0.113334769319
73530,0.092692079412
73531,0.132029182331
73532,0.152175142031
73533,0.0933451341051
73534,0.00926765103229
73535,0.130722357608
73536,0.113959649431
73537,0.587617475874
73538,0.0561938531557
73539,0.154784243137
73540,0.235313003019
73541,0.0368837621012
73542,0.138508070256
73543,0.0612683641625
73544,0.206247462238
73545,0.111569396328
73546,0.0681578368211
73547,0.0532932859429
73548,0.197682913105
73549,0.587586427829
73550,0.587530230699
73551,0.118889335855
73552,0.31501750622
73553,0.105775655103
73554,0.117932435224
73555,0.0479305512667
73556,0.113126068966
73557,0.0502541039613
73558,0.0875573759488
73559,0.0523823415746
73560,0.587675717068
73561,0.131625886723
73562,0.108813448959
73563,0.070629511305
73564,0.176824932463
73565,0.084687869328
73566,0.58755205774
73567,0.587476304053
73568,0.187861385716
73569,0.117069269602
73570,0.086986695668
73571,0.0610814658912
73572,0.0751042299548
73573,0.123161293837
73574,0.130159933129
73575,0.124937444741
73576,0.0833580547757
73577,0.0322020073605
73578,0.101687279876
73579,0.157765991537
73580,0.196765621276
73581,0.587552437763
73582,0.160189111744
73583,0.140959083643
73584,0.14360380571
73585,0.0757973548691
73586,0.0621343946531
73587,0.587646309244
73588,0.0972095410976
73589,0.199989589014
73590,0.151272143423
73591,0.109355017302
73592,0.0210115196475
73593,0.0468933011442
73594,0.0566951573066
73595,0.0628940184856
73596,0.587674894667
73597,0.185120135405
73598,0.0767197812576
73599,0.115748325862
73600,0.0698167090996
73601,0.0840179197066
73602,0.0338668165816
73603,0.0582534076054
73604,0.0962615315476
73605,0.0858940613857
73606,0.0596327983264
73607,0.0887887002293
73608,0.140666736623
73609,0.207862645093
73610,0.101446936227
73611,0.220227285974
73612,0.587621789149
73613,0.0664423643103
73614,0.233908666648
73615,0.250589664587
73616,0.101969626857
73617,0.105102939181
73618,0.101677314306
73619,0.145051223544
73620,0.0684028746091
73621,0.0447723490048
73622,0.046186073363
73623,0.152753378573
73624,0.171668053165
73625,0.128653732112
73626,0.119187822837
73627,0.108764828329
73628,0.146825493723
73629,0.0785787568197
73630,0.162451395406
73631,0.210549677471
73632,0.0925272442016
73633,0.289071432666
73634,0.107557377524
73635,0.0925272442016
73636,0.229267086998
73637,0.129120902255
73638,0.0384312374467
73639,0.0746688228575
73640,0.0551161290593
73641,0.0241245140972
73642,0.0532547927954
73643,0.190475868106
73644,0.192837505334
73645,0.15013287227
73646,0.587671327649
73647,0.101925774435
73648,0.147612618242
73649,0.587672891469
73650,0.587561307382
73651,0.122222636756
73652,0.587452736553
73653,0.587652135516
73654,0.587535590699
73655,0.587654525548
73656,0.587583756638
73657,0.587654809099
73658,0.587429991408
73659,0.58762437442
73660,0.587657337309
73661,0.587526324098
73662,0.587592692807
73663,0.587619879816
73664,0.587685436726
73665,0.587544005264
73666,0.150213280514
73667,0.0667442724326
73668,0.10201684837
73669,0.217056957271
73670,0.0922782590092
73671,0.0973119934749
73672,0.0988780382625
73673,0.239910934461
73674,0.124413246626
73675,0.11192887172
73676,0.0659337919835
73677,0.0692394122098
73678,0.165240832546
73679,0.099897757102
73680,0.168929272179
73681,0.29450702715
73682,0.167848614432
73683,0.0497903230738
73684,0.0403362439471
73685,0.118409055644
73686,0.132400106104
73687,0.0952774914433
73688,0.21243011614
73689,0.0544029498666
73690,0.107463227758
73691,0.0757319674522
73692,0.12489860039
73693,0.0247973181318
73694,0.148862702501
73695,0.182462915326
73696,0.155564403334
73697,0.137696054018
73698,0.169427393685
73699,0.0971545591893
73700,0.19029625459
73701,0.113078403771
73702,0.0162985729871
73703,0.16764245432
73704,0.208214635421
73705,0.0891043546811
73706,0.201535081297
73707,0.158815213783
73708,0.130296175159
73709,0.0754177369913
73710,0.222001286492
73711,0.114406728837
73712,0.227780435869
73713,0.0694764574446
73714,0.186294975694
73715,0.0936469838217
73716,0.121999094134
73717,0.139196457278
73718,0.1471611431
73719,0.0539894688392
73720,0.0890132846277
73721,0.0626922717292
73722,0.587583365787
73723,0.0508358265256
73724,0.0914814225871
73725,0.23877205507
73726,0.0630740573224
73727,0.0944154760178
73728,0.119447381019
73729,0.050518451092
73730,0.168074130887
73731,0.138627072723
73732,0.135897910784
73733,0.0839749435356
73734,0.116390056655
73735,0.0350834533281
73736,0.0468590827626
73737,0.104177961776
73738,0.145239884035
73739,0.0252732516068
73740,0.205134186783
73741,0.0730791363429
73742,0.136347177702
73743,0.103888011278
73744,0.587472143179
73745,0.0424077781357
73746,0.0315791427434
73747,0.164942724266
73748,0.125656550156
73749,0.0520284230476
73750,0.0696418226711
73751,0.245643492342
73752,0.587651283646
73753,0.0793818404978
73754,0.137064723523
73755,0.14899579949
73756,0.0976692150721
73757,0.0461722699717
73758,0.115041846195
73759,0.0607889375748
73760,0.58739342185
73761,0.0475923066224
73762,0.0523569411659
73763,0.258626788579
73764,0.080379699444
73765,0.0474896306484
73766,0.0965510545679
73767,0.587374634166
73768,0.170125941745
73769,0.17435554927
73770,0.161558110563
73771,0.150725195081
73772,0.0620534777226
73773,0.0644526567907
73774,0.247456671539
73775,0.132158252777
73776,0.0969250279738
73777,0.166459267463
73778,0.203320980347
73779,0.0831684534759
73780,0.0570334066266
73781,0.137221866692
73782,0.144717447431
73783,0.162901157679
73784,0.0864037228384
73785,0.0976096368351
73786,0.11273681038
73787,0.262878748613
73788,0.0852129479121
73789,0.0349630963318
73790,0.109985955099
73791,0.168138890227
73792,0.0947901344136
73793,0.107871856158
73794,0.130026625412
73795,0.0739917930482
73796,0.0628979379749
73797,0.106794051185
73798,0.0670301831372
73799,0.078674307776
73800,0.0522163662875
73801,0.0787264940986
73802,0.0288620788932
73803,0.0698522254936
73804,0.0463371215278
73805,0.100700829327
73806,0.332138191728
73807,0.0924196075783
73808,0.12794009755
73809,0.175561024027
73810,0.0401299199568
73811,0.0324212127426
73812,0.125952458136
73813,0.108932882529
73814,0.0943734144621
73815,0.0929038605327
73816,0.587534792168
73817,0.0573597008328
73818,0.12992480448
73819,0.587661983638
73820,0.168602425664
73821,0.29329624566
73822,0.0617519611105
73823,0.132280716621
73824,0.0856701157771
73825,0.0684950230693
73826,0.104761387903
73827,0.301478356628
73828,0.0991469480321
73829,0.120699080001
73830,0.221477214406
73831,0.114001415983
73832,0.0346215584559
73833,0.111653663307
73834,0.587604336432
73835,0.216627752941
73836,0.0955170632037
73837,0.099822330295
73838,0.0281577096132
73839,0.104878927725
73840,0.0971532944513
73841,0.113417972245
73842,0.0670972320462
73843,0.08223078329
73844,0.121506834742
73845,0.0931592441977
73846,0.0802017424166
73847,0.0909823785269
73848,0.58764846853
73849,0.284947092938
73850,0.587676601957
73851,0.108217162415
73852,0.0965590700294
73853,0.133072315594
73854,0.101952898297
73855,0.0962659105714
73856,0.0726246165599
73857,0.166319375026
73858,0.0825945094793
73859,0.116972286703
73860,0.115043923148
73861,0.0609169242325
73862,0.115667757814
73863,0.105363884733
73864,0.0639147429411
73865,0.147786085633
73866,0.219637705751
73867,0.0247147348264
73868,0.131739465709
73869,0.107452379821
73870,0.102923973995
73871,0.124696876471
73872,0.0712998063654
73873,0.115545585567
73874,0.0843767710802
73875,0.128292772318
73876,0.14247449723
73877,0.190633112906
73878,0.186186735663
73879,0.0252805041536
73880,0.163523629364
73881,0.0954747738879
73882,0.115713125205
73883,0.0698548875679
73884,0.122031479272
73885,0.131882124537
73886,0.113309446645
73887,0.366797930194
73888,0.175424386928
73889,0.0736063997859
73890,0.0997917860905
73891,0.0999862552319
73892,0.0276125786427
73893,0.114159408489
73894,0.150124783701
73895,0.0741091469008
73896,0.16437929686
73897,0.0893298366523
73898,0.078028484925
73899,0.0772011790684
73900,0.149684709743
73901,0.107828678625
73902,0.056657987764
73903,0.171080557922
73904,0.0418458804735
73905,0.587565461498
73906,0.0994507825243
73907,0.340219011475
73908,0.056629448435
73909,0.16606119472
73910,0.244653911825
73911,0.0360314279852
73912,0.0944388707222
73913,0.0554844997601
73914,0.587686536965
73915,0.0777358105804
73916,0.0721572979994
73917,0.0388732224917
73918,0.120262445999
73919,0.154015364978
73920,0.587645349004
73921,0.587554944326
73922,0.0932190561763
73923,0.587693036575
73924,0.129646203173
73925,0.0801179599161
73926,0.110726838589
73927,0.0762512413204
73928,0.116455158679
73929,0.148136119611
73930,0.221205924355
73931,0.109843625681
73932,0.0806136688981
73933,0.112820661756
73934,0.0795996576851
73935,0.17524671574
73936,0.0831903934537
73937,0.145184748895
73938,0.113325425924
73939,0.186369276453
73940,0.0842153675501
73941,0.106130992325
73942,0.079818695863
73943,0.0838924138471
73944,0.181549005011
73945,0.115685601079
73946,0.144269453952
73947,0.076559443335
73948,0.313481774063
73949,0.2882132113
73950,0.091142950559
73951,0.0234227289704
73952,0.0307958913985
73953,0.154392228834
73954,0.0183060350212
73955,0.587296132598
73956,0.136162061995
73957,0.101790649375
73958,0.0856698105546
73959,0.158803659592
73960,0.183289364655
73961,0.0651001118322
73962,0.0978111067194
73963,0.145035339442
73964,0.244042032044
73965,0.0753688540702
73966,0.0524361107499
73967,0.0332665751279
73968,0.18912651867
73969,0.299908475617
73970,0.0597938228366
73971,0.105356883362
73972,0.331208944683
73973,0.074033009424
73974,0.169152513628
73975,0.0837612807308
73976,0.0544403123737
73977,0.181125218833
73978,0.0413537169758
73979,0.0951549163551
73980,0.0257919601639
73981,0.0659067957702
73982,0.0857901149146
73983,0.0919438158135
73984,0.0634541606077
73985,0.0299314511311
73986,0.0275625469273
73987,0.0781967049484
73988,0.0396865386836
73989,0.587534172534
73990,0.130585649261
73991,0.0686257062079
73992,0.0537166898928
73993,0.0100009510229
73994,0.0373381489538
73995,0.0381360950955
73996,0.0299670559256
73997,0.0378739079603
73998,0.0706737620935
73999,0.142884299785
74000,0.0967558252495
74001,0.0289918253843
74002,0.587520263139
74003,0.0273753884408
74004,0.0535118028856
74005,0.0213013134919
74006,0.0893921386686
74007,0.0459731932791
74008,0.0323619647877
74009,0.0247427228238
74010,0.587499144728
74011,0.223644622047
74012,0.124954993479
74013,0.0591776253647
74014,0.116635384911
74015,0.0934650967859
74016,0.130374832204
74017,0.587115482075
74018,0.0758475072145
74019,0.0495965830148
74020,0.0308670994035
74021,0.0396329982704
74022,0.0323875763847
74023,0.0267865514099
74024,0.0637155564926
74025,0.0904992350572
74026,0.0527653635114
74027,0.0622493598594
74028,0.115609978164
74029,0.0357272824295
74030,0.0277466329924
74031,0.215177569104
74032,0.0217245521717
74033,0.150172736428
74034,0.122021764773
74035,0.031686531251
74036,0.0217829787588
74037,0.587009286712
74038,0.0643747936491
74039,0.0474370192993
74040,0.0414503331031
74041,0.103233106009
74042,0.144813020004
74043,0.0772553942047
74044,0.154996325223
74045,0.0657104576182
74046,0.0640220821719
74047,0.0237394636421
74048,0.0738121477699
74049,0.0486836524475
74050,0.0681812180394
74051,0.144153462147
74052,0.129801557902
74053,0.119118951728
74054,0.0433687700822
74055,0.138194681905
74056,0.0177505468414
74057,0.0286112010128
74058,0.0259467645908
74059,0.0396739762607
74060,0.137122942646
74061,0.0949103948526
74062,0.0461402532369
74063,0.587619335461
74064,0.0410096655029
74065,0.0608518631807
74066,0.095576969272
74067,0.0585033291334
74068,0.0391956633217
74069,0.100964662557
74070,0.0656863700579
74071,0.0213699614626
74072,0.0424461294669
74073,0.0486253691132
74074,0.0373073479108
74075,0.121402436002
74076,0.0135654754896
74077,0.10214041424
74078,0.0933283617683
74079,0.0141905053697
74080,0.023492353419
74081,0.0248420114149
74082,0.0466361950076
74083,0.0283074384477
74084,0.0108758954435
74085,0.0428676119519
74086,0.0265642854149
74087,0.0532917025123
74088,0.0501800767095
74089,0.079821742884
74090,0.0306168095977
74091,0.0518938391054
74092,0.031725625757
74093,0.0358532734249
74094,0.0436969098382
74095,0.0696401134396
74096,0.587403812874
74097,0.12639299968
74098,0.0912996366402
74099,0.0417962101982
74100,0.0541842788967
74101,0.0684444384642
74102,0.0551948075103
74103,0.0802686358207
74104,0.0351657466678
74105,0.0402414221115
74106,0.0627696476188
74107,0.108555800582
74108,0.079505669683
74109,0.0880976771316
74110,0.168169203967
74111,0.0215444710914
74112,0.0166475168435
74113,0.101973872008
74114,0.0281736997591
74115,0.0647214722046
74116,0.587585008438
74117,0.20924807484
74118,0.188655780445
74119,0.204231025385
74120,0.0516125044153
74121,0.0396298047518
74122,0.0826086167961
74123,0.587632174388
74124,0.0620353935933
74125,0.0479837806323
74126,0.0366347846098
74127,0.0411227714181
74128,0.0314815217589
74129,0.0674755275172
74130,0.0343815478102
74131,0.587426624267
74132,0.00659194941496
74133,0.0364087571645
74134,0.021718312262
74135,0.0464732667323
74136,0.0425606918323
74137,0.0573575076733
74138,0.0234333975218
74139,0.027848544519
74140,0.10095257673
74141,0.0520195594881
74142,0.00406133431719
74143,0.0619776882426
74144,0.0391856324877
74145,0.587484051288
74146,0.0192885679824
74147,0.0994944987702
74148,0.106977262023
74149,0.0600883940743
74150,0.0154765544104
74151,0.135215352891
74152,0.047626228649
74153,0.0290725639996
74154,0.205827497208
74155,0.0638407736336
74156,0.587619562717
74157,0.163391515935
74158,0.100213848374
74159,0.0408851282438
74160,0.587494170059
74161,0.100091940546
74162,0.129435100907
74163,0.27768527747
74164,0.0247941578671
74165,0.0283629120071
74166,0.0570716114781
74167,0.0631333933019
74168,0.587590505966
74169,0.0584462513274
74170,0.0624215692081
74171,0.587595172764
74172,0.0209327779877
74173,0.112968687334
74174,0.155250368675
74175,0.0635571943294
74176,0.0426246525607
74177,0.0356037799747
74178,0.12361196385
74179,0.587608246925
74180,0.0248408392602
74181,0.115930364278
74182,0.034525936087
74183,0.257026341683
74184,0.0141737337116
74185,0.0239976410438
74186,0.0396827036709
74187,0.0516451794425
74188,0.0628091836575
74189,0.212040085175
74190,0.013454783471
74191,0.0372901520248
74192,0.0157584717034
74193,0.587356711261
74194,0.0508708318161
74195,0.0738649162065
74196,0.0913216959124
74197,0.0496684619013
74198,0.0111343351776
74199,0.142182356162
74200,0.0556415975045
74201,0.153915281929
74202,0.054739873619
74203,0.120176056042
74204,0.0577390576585
74205,0.0651316442071
74206,0.0178993378645
74207,0.0514527034165
74208,0.0565249380798
74209,0.0376087661546
74210,0.0016316253988
74211,0.071974859807
74212,0.0538633246023
74213,0.0306099668218
74214,0.0560641975126
74215,0.018223465483
74216,0.028659173832
74217,0.0845395290042
74218,0.00901452269438
74219,0.00961069683005
74220,0.022973250273
74221,0.0618049968318
74222,0.0186742896501
74223,0.00699901666079
74224,0.0197854353329
74225,0.0103795695636
74226,0.0994778839059
74227,0.0585597268519
74228,0.0376362859863
74229,0.0320229036619
74230,0.0158772237048
74231,0.138870377429
74232,0.0253035639034
74233,0.0284724146131
74234,0.00672995843877
74235,0.0154279227937
74236,0.0619873660675
74237,0.587731267368
74238,0.0286172856093
74239,0.113337614981
74240,0.173206206652
74241,0.0882465169252
74242,0.041918596889
74243,0.0958790013786
74244,0.0767849091044
74245,0.0902930690162
74246,0.587598936237
74247,0.036272564799
74248,0.0273250055022
74249,0.0421583579691
74250,0.00110589012593
74251,0.0251157544919
74252,0.00796364835547
74253,0.112896362664
74254,0.0330507461068
74255,0.0513894375885
74256,0.113224789143
74257,0.124754113364
74258,0.0119496484495
74259,0.072712808472
74260,0.00750435833123
74261,0.0492802171999
74262,0.0469703597428
74263,0.587227179082
74264,0.072913556254
74265,0.0267776646754
74266,0.0661743870834
74267,0.139034383431
74268,0.587629861299
74269,0.166452074212
74270,0.108863685854
74271,0.0177695798008
74272,0.101650167006
74273,0.0447316767398
74274,0.091228432896
74275,0.209400328227
74276,0.0753081561708
74277,0.0233710705197
74278,0.0443504671011
74279,0.194905014173
74280,0.586950840545
74281,0.167688460964
74282,0.0436246818846
74283,0.0217767881614
74284,0.0520537735617
74285,0.0688618441037
74286,0.0594845067597
74287,0.0557672639429
74288,0.0907334988099
74289,0.0669415127089
74290,0.587433223414
74291,0.0520992606045
74292,0.0442621405829
74293,0.0277518906752
74294,0.58762964918
74295,0.0525445977422
74296,0.208374021455
74297,0.587314787178
74298,0.0435089704005
74299,0.587678126788
74300,0.0497173672911
74301,0.587639517711
74302,0.0252035136957
74303,0.0955888198882
74304,0.0674989853997
74305,0.14448764214
74306,0.0873617247774
74307,0.0537350191534
74308,0.0806289339145
74309,0.142209711067
74310,0.0823267333089
74311,0.0609134555986
74312,0.115374187863
74313,0.0271536152292
74314,0.0480396473348
74315,0.0631431935271
74316,0.0498776810523
74317,0.088471238496
74318,0.0853916156113
74319,0.0937528747677
74320,-0.00130509322114
74321,0.063320843528
74322,0.0745444676325
74323,0.00794225235433
74324,0.0332606469693
74325,0.0348126911945
74326,0.0240113171148
74327,0.131483969697
74328,0.0619741857519
74329,0.587264934226
74330,0.0550673043435
74331,0.0702342469713
74332,0.0322646661315
74333,0.130037979414
74334,0.0571574414541
74335,0.00743770426064
74336,0.0572000847029
74337,0.11155507705
74338,0.028387120328
74339,0.0392601673979
74340,0.0458902588152
74341,0.0617892278308
74342,0.0598145666578
74343,0.131444094967
